id,tempo,energy,loudness,valence,Intensity
38BtUFtq4oxdB0Sku1iInh,149.073,0.92,-6.071,0.3,1
4j29JKO2fFyxWFC384vMup,88.024,0.67,-6.476,0.481,2
24u37Wx6wCOeBAi8g203KC,102.936,0.615,-5.536,0.498,2
1psGGiX1fu4fRuyh8Pj2Ii,134.052,0.557,-7.689,0.318,2
6hJEKNgikVrWuC3aQFs7Ak,106.016,0.729,-6.604,0.389,2
6cTf4j0l9SuEueoqJPw8NE,180.636,0.387,-7.366,0.436,2
5sFDReWLrZHLFZFjHsjUTS,100.675,0.833,-7.981,0.586,1
74PdooqFwI8VhklmayQ7dz,131.294,0.616,-3.153,0.535,1
6Kfoo60npYPdvNxMPMiDpX,119.966,0.628,-5.435,0.539,1
193Dm5SqYy3hTSbuzxbwKc,71.855,0.271,-8.069,0.279,2
61HQWI1Woxup7CnGwVUsdI,91.017,0.945,-3.534,0.573,1
75Wz8eZhn2xBHFUGyJgHQP,98.189,0.982,-3.428,0.51,1
3iuI6EUfAii8fX9RKaVhuC,93.646,0.978,-3.749,0.539,1
0CU8mA5QPhbPh16BkNSxYf,145.954,0.242,-15.421,0.506,0
6eB5y7GZrfjCVpK1fjku3Q,182.018,0.576,-11.07,0.153,2
1VGzxJnVQND7Cg5H5wGj14,169.033,0.588,-9.573,0.204,2
6oLejuhWNQf76ydBbtLrT9,117.981,0.719,-4.77,0.686,1
3imd2WJDPDoIOyqDmw3plc,97.054,0.672,-4.398,0.541,1
2vWBUC9djv6BtiGlmKiQaH,123.735,0.537,-7.623,0.228,2
56dUxBOcz0jqrquSoP6AED,139.748,0.725,-3.857,0.0732,2
4DjY4QjuYKVwngu91WtDi8,120.668,0.522,-6.268,0.149,2
1LJRNbwOZ9TopITPaWDbsr,123.005,0.778,-11.277,0.813,1
1AmsqMwCRHj7BCtsZr7ZeY,91.983,0.65,-6.594,0.502,2
7jdHemolm8HmaireObpqXt,148.182,0.491,-8.009,0.321,2
5k38rm1bPeiKG6D12s4XoN,131.212,0.517,-10.995,0.961,1
0zFG3RWjka7dNRIRTWnXMN,113.895,0.498,-8.241,0.207,2
64LPuxHb07MU9Pqmkd4knj,80.031,0.622,-5.692,0.404,2
7eDYNlBwRMeFOZHOZ95dZ1,127.88,0.38,-7.479,0.249,2
3nsG910SMV4odWqxMKqGRS,136.768,0.591,-13.536,0.831,1
41Vl2OoM83VVe0eePpsgUf,124.061,0.757,-9.404,0.711,1
6qKo7kJKuKn9i6iwv8HoCB,117.797,0.517,-7.753,0.665,1
3AJwUDP919kvQ9QcozQPxg,173.372,0.661,-7.227,0.285,2
6IBCA5bu9eIBOsaoO0MqJj,106.972,0.575,-11.6,0.268,2
524dq3zKwXrP4uPL6VwoWT,145.944,0.21,-10.811,0.306,2
23LjKekhzdcesZxdyui2kN,149.98,0.473,-6.426,0.688,1
54vkqsKGqvoP3iNDImX8KF,92.431,0.772,-4.604,0.391,2
5gflgO9EPbIBf16n5TKnQS,95.06,0.697,-5.899,0.554,1
3tFq9arkcubkFhDswd43nw,117.949,0.556,-5.504,0.255,2
5kgqTe1BM720OjU78TGYDw,122.066,0.797,-2.71,0.525,1
2cc8Sw1OnCuA5bV8nqWqpE,106.064,0.695,-5.6,0.514,1
1snNAXmmPXCn0dkF9DaPWw,75.065,0.392,-6.872,0.25,2
69vToJ9BMbbLlFZo7k7A7B,171.006,0.235,-7.699,0.22,2
42xlGkV3dKBi2mzPdCDRfT,113.031,0.878,-6.016,0.345,2
2xKy8HbpMFgHV2xZhpQf12,113.526,0.274,-7.474,0.198,2
0ISe0f9DauqBmQMnQcD2Ff,124.064,0.796,-5.356,0.341,2
4S1GTwPVpkSy7CsJIDKPEz,98.94,0.56,-7.116,0.696,1
4K2TmH3Luk6dF8dVEmq6m0,79.116,0.61,-6.017,0.351,2
2YuYM68UXaTkoj9u35R4eo,120.028,0.794,-4.303,0.775,1
4DJORZgsbqnEJ4f4B9TBGV,123.977,0.665,-6.082,0.672,1
5yrsBzgHkfu2idkl2ILQis,163.24,0.581,-11.379,0.967,1
0K4gxQ2u3545b0GAu85ObO,96.085,0.23,-12.525,0.0417,0
1VKPiQJnV15flF5B3zeocD,126.461,0.627,-11.177,0.831,1
7zwn1eykZtZ5LODrf7c0tS,88.036,0.881,-6.099,0.387,2
4fYE5vzby2D3jUBkxniMpr,136.101,0.804,-6.76,0.973,1
2k5rWMAz9RvFS3k3kk3cc5,79.978,0.481,-8.254,0.224,2
4dHOnPucB5VBYq3gjRtYy9,86.867,0.679,-7.884,0.227,2
6DpVLCKsNQXDmYdNdcNGnR,128.969,0.968,-6.014,0.176,2
7gezZesPe5YSpttywUx2rP,110.039,0.548,-7.52,0.532,2
7iWBbaK6csC7pkuv6zm26n,109.941,0.551,-7.466,0.532,2
56574IP9078VNyIx0q46Hp,109.969,0.085,-14.464,0.259,0
5Ys91ZJMHtcPcqfWI5ethL,171.989,0.289,-18.145,0.241,0
2jppfWqd0NmoYK81irH7Gk,86.005,0.563,-5.486,0.494,2
2nMeu6UenVvwUktBCpLMK9,113.986,0.416,-8.92,0.151,2
5Z3GHaZ6ec9bsiI5BenrbY,136.948,0.539,-6.351,0.394,2
2iUXsYOEPhVqEBwsqP70rE,120.274,0.854,-5.114,0.152,2
6nLEcwqpVNOGRGtnV2pElc,123.466,0.891,-2.239,0.407,1
4D7ERaKgv8NAeck8RzUtRz,105.981,0.845,-2.793,0.888,1
2qXicQG06oT0ijKBznpgQv,136.055,0.477,-7.706,0.454,2
6o8pM5reLgjd5i8gDY3Irt,131.118,0.143,-16.992,0.245,0
1EoThnDm6kQfB2idIfR30n,65.152,0.158,-7.783,0.248,2
042Sl6Mn83JHyLEqdK7uI0,129.642,0.284,-14.025,0.208,0
3BcN2Pcy0kTG1zm8Tz9MsB,115.393,0.344,-12.283,0.428,2
7dTxqsaFGHOXwtzHINjfHv,162.139,0.799,-4.939,0.577,1
14Qcrx6Dfjvcj0H8oV8oUW,112.241,0.13,-17.719,0.122,0
7K9Z3yFNNLv5kwTjQYGjnu,132.012,0.814,-3.788,0.509,1
3koAwrM1RO0TGMeQJ3qt9J,120.969,0.596,-9.804,0.896,1
4ByEFOBuLXpCqvO1kw8Wdm,124.945,0.726,-11.402,0.507,1
22lJaG2yxlSjIwdUIddcFk,157.475,0.611,-5.925,0.645,1
4DS2UXeR2V5W7R9aype6t1,118.024,0.904,-4.71,0.675,1
30QR0ndUdiiMQMA9g1PGCm,113.983,0.511,-6.876,0.111,2
3MjUtNVVq3C8Fn0MP3zhXa,92.96,0.699,-5.745,0.907,1
7cVe3mYMIfhOlz1NXFWv70,145.989,0.675,-6.551,0.679,1
3mZxGT3FA0vICzX4owzYGq,72.019,0.122,-19.47,0.0502,0
2wrJq5XKLnmhRXHIAf9xBa,89.991,0.63,-4.644,0.43,2
3YhAZVvU1yeGo1l6aLK0V6,123.535,0.256,-11.29,0.585,2
4SCCczAQXPOkM26I2gWhjt,87.99,0.414,-7.387,0.797,1
1kdEXzn5xAyzTAzimbjhT4,119.992,0.945,-1.382,0.341,1
4edtsBlaX23OPYmhA4R0GP,163.816,0.214,-10.66,0.397,2
6KVFBsfbnaFFa43i4k0cce,129.712,0.724,-6.346,0.522,1
5nx28cE13vK0gko3qjPkQK,156.031,0.713,-8.331,0.692,1
2Nbhq0jI4SR7whs7YNZEuJ,140.502,0.24,-12.996,0.171,0
1No2CqopteR18XVL4RJHNO,113.97,0.599,-5.688,0.611,1
6TsRPIdwASJBXanGhftVjc,171.075,0.0155,-33.085,0.0899,0
1BqhfAEw4jigpJl0O23jnS,134.999,0.746,-2.98,0.426,1
0yNiaePZow0ycdrmLV0J7y,155.85,0.724,-7.466,0.894,1
537debqnr9NGTDEgnftd8y,120.01,0.851,-7.261,0.372,1
6bz9irEuD1Ius2hcHIKRZh,96.149,0.927,-5.76,0.232,2
5j8xLQBvlVvTfLUDwyQX5S,150.004,0.528,-9.347,0.137,2
1LWYInY2Cl77jqgF4U1CJd,79.538,0.849,-2.434,0.61,1
4DERbz1e89YD9VZt7or9GB,147.038,0.881,-5.228,0.302,1
49WWSaa9yKrvsj8PhsIWmc,113.977,0.489,-7.433,0.345,2
4XvcHTUfIlWfyJTRG0aqlo,80.511,0.512,-5.865,0.638,2
691DKk2mvknCGvaQD4OTyD,101.936,0.418,-7.74,0.413,2
2SvULYdmPes23yZQYeLkXV,144.451,0.127,-15.953,0.272,0
6yhioaNcLd5qwei5S0HQsu,82.568,0.0666,-21.772,0.256,0
2oLjhx7w8Hyd3gry9cCXr7,144.561,0.167,-16.0,0.601,0
3yII7UwgLF6K5zW3xad3MP,103.984,0.695,-5.62,0.642,1
5nsMKSAJwcr1pA9I6PW429,135.996,0.525,-4.873,0.831,1
1ZGxwxXbpeydURjPS9mrmL,143.999,0.748,-7.338,0.338,2
4Cdb1dE3pfiWlqnAIcImyQ,118.962,0.744,-4.611,0.236,2
4CLDrNSJcJQIeFkHCLM3gb,164.16,0.458,-8.636,0.506,1
3r7W1Kne3d3KE1JPNYiFWm,140.043,0.362,-7.85,0.459,2
1rNOZOHhqdTG3tnt3oMNYq,130.477,0.624,-8.359,0.352,2
0ahoVVrk5FRFzVF8Fp7Pzp,133.854,0.597,-5.125,0.9,1
0y30gL6j3y3xDxK3sCOctP,156.974,0.903,-4.655,0.275,1
3vZGtceCbJVh5aDT4XhE0p,83.966,0.267,-13.678,0.392,0
4R5tBwQiYVPpWKkzzdVmvQ,120.099,0.476,-12.218,0.274,2
5E0yYdXdw4Lp8ffTA0KqEX,132.073,0.342,-11.686,0.161,2
2SUxn2O9NHL6GHGQFgwCY0,95.002,0.661,-5.592,0.632,1
1vf09n9QoDVWhBImRgQQyG,95.0,0.667,-5.181,0.508,2
2UN0lp72LAusrXi8LLVomt,95.055,0.643,-5.867,0.477,2
5DoPoFpGLfEu9KyhbGULMB,115.042,0.444,-10.167,0.667,1
3G8o2zm7LaF6eeVuvLlrkJ,167.927,0.926,-0.223,0.791,1
2AUvwye5K9DWdXOqlX1i0l,84.041,0.418,-9.035,0.527,2
0KF5nzdiqZlxVK68MPITst,179.921,0.452,-9.636,0.321,2
55MIRLbZzpYSmMlRt9ZDWM,175.772,0.789,-5.956,0.36,1
5cc9Zbfp9u10sfJeKZ3h16,83.138,0.447,-7.272,0.659,2
6pmZMP2ET1OJi5rKfLO8jD,141.975,0.654,-5.481,0.539,1
75enpZYDT6k0PNKu6SJ4W5,168.902,0.392,-13.771,0.295,2
1XcXhu1X0xBFMDFyq0b7Ue,153.934,0.513,-6.757,0.813,1
4OFiDV3YIUVwMUNsXRnqeV,167.947,0.855,-2.837,0.659,1
5KO53tfiVN6daF4w6twc63,129.013,0.654,-6.201,0.624,1
1FSYDJAlyHAabWhiGgYfDq,106.001,0.837,-4.501,0.48,1
5KocKlvTHArD4PQSaxuEZz,95.806,0.803,-6.128,0.182,2
1HO5CGNK9d9zGUXpDAxigN,113.987,0.193,-15.902,0.219,0
7KvSuH86lIT2aTl9PBCAfd,169.938,0.687,-8.635,0.402,1
2YTsqpMJvfwPxDP7RuXjD2,148.024,0.511,-8.758,0.486,2
5zYqSr9RtfujCy72aCGYEC,127.027,0.885,-4.522,0.613,1
6FYbr9QzRoZPh0Re8lDO9z,104.966,0.739,-6.478,0.712,1
5kqIPrATaCc2LqxVWzQGbk,119.992,0.473,-5.829,0.34,2
230wNo1dnexltKYQbsW7oD,111.466,0.623,-7.297,0.347,2
3PRqiN41BIPkeai16CWjqy,135.034,0.47,-7.379,0.228,2
4zRZAmBQP8vhNPf9i9opXt,88.979,0.478,-5.702,0.255,2
5teOR8KU4XNWY2WlVUDiIR,140.017,0.651,-7.585,0.368,2
0DXaw9Hm2k8KNIF7cnCzvH,116.048,0.834,-5.715,0.607,1
4hdog9vyyqG9pcppG2Izek,104.039,0.707,-6.161,0.231,2
23KVefoON2iEz1dh940quQ,130.104,0.53,-7.18,0.529,1
0C2XDhJ1pZQnsceOJXg71d,110.072,0.552,-8.015,0.408,2
0mHGftgYtmpH4y17T3VZ2E,136.887,0.774,-5.152,0.336,1
2oC9Ah7npALCCPW5DC1gob,141.961,0.255,-17.984,0.0809,0
0PDlmmYkuQCUAFhMXvtlsU,105.886,0.556,-6.15,0.106,2
1YMBg7rOjxzbya0fPOYfNX,104.996,0.757,-3.912,0.587,1
4skbQNtyjy8A7mo8oqe2oD,126.016,0.883,-4.43,0.819,1
3Yvi5NkUrSppVwrMHYkB6u,169.895,0.012,-36.045,0.0578,0
00cBcYOlnHoXX9ver3cmdE,87.025,0.295,-8.553,0.314,2
16etWeo0rOinAg5lTy5hCD,148.074,0.425,-8.317,0.234,2
2EbVt97m6KzG0medUfHOHo,79.91,0.273,-18.285,0.187,0
5iDaEbPX8Lq2evx3ZpAgQU,96.06,0.528,-7.876,0.363,2
2thRPgNgcWAwAYxP4HWdji,96.939,0.484,-9.897,0.245,2
1BLfQ6dPXmuDrFmbdfW7Jl,144.997,0.881,-5.623,0.667,1
0RoA7ObU6phWpqhlC9zH4Z,54.747,0.312,-11.689,0.0998,0
66y7x28jXOPrcmu3D5Zjh6,74.369,0.139,-17.067,0.102,0
59wlTaYOL5tDUgXnbBQ3my,120.024,0.663,-7.896,0.0756,2
0xtbVIWkbfu5G6TgCVmvVn,128.028,0.287,-14.608,0.379,0
3RuXekS5criwismaaj87iF,135.008,0.904,-3.316,0.966,1
2BHu6HOFXgHR936cj10XIi,135.008,0.904,-3.316,0.966,1
7KNoh3Bn4QfgkIGBywkAB0,70.821,0.0325,-25.382,0.0284,0
2VeLdiYiILcCOEV0izfzEW,125.013,0.676,-7.57,0.429,2
0gOz9JUXsaKVzLTSmFDtdo,124.209,0.0274,-20.274,0.087,0
0UFkbnxj34vZVgwwEDy29e,86.966,0.361,-12.066,0.231,2
1Qi6CGoqTG1UvFcuRzKRNL,114.977,0.519,-8.268,0.384,2
3AydAydLzyyZutA0375XIz,174.917,0.819,-4.489,0.846,1
1RKgTID6LoCDMvXxX70vyU,122.976,0.625,-6.013,0.641,1
5PfNKiRk4pyJWxle5cU0ba,110.007,0.735,-8.691,0.415,2
35V6qXUDCvwZdmbKe5PlPG,126.054,0.913,-1.208,0.59,1
1Hohk6AufHZOrrhMXZppax,121.892,0.641,-6.398,0.464,1
3XgGQ1wjo5khvq2UImjyNF,141.967,0.378,-8.54,0.22,2
6DP8InyxdyYChHb2tcV6ia,96.071,0.428,-7.796,0.627,2
3OM6qQmdFV6uy61GIqpRtf,123.915,0.461,-8.191,0.548,2
32P1387Vb7TuwbprjRmtQN,99.998,0.887,-2.298,0.0759,2
1UyDQh3HBJwL6IxR9mXipZ,145.981,0.42,-9.478,0.317,2
38umMmZQdeoOG7Zojor4g3,170.035,0.659,-9.732,0.199,2
3ZWHzPucGUZvgNleqllzdK,179.623,0.749,-4.336,0.416,1
1aqP9g3lLR8bpFtkCTm41N,109.975,0.993,-1.304,0.58,1
5FX30idriKlEIRYTxpNf65,114.007,0.964,-2.087,0.965,1
7dXyRgDZlQnA5OU1SPD1oe,114.042,0.933,-0.096,0.761,1
4LtSTc3xANVhYeeN69nscM,106.887,0.391,-9.884,0.418,2
0gbNOv3x5M87aczFOIEzfp,110.243,0.551,-8.613,0.482,2
3fB2jhxOmwMsTxCYpjYjd4,186.602,0.571,-6.913,0.654,1
65jpYG7TQCh0T7TtKO4Rjj,109.006,0.304,-9.707,0.0973,2
0muXl7VdnqjsMH3IDS2JFI,94.115,0.265,-14.701,0.0569,0
75Ak0cit8hV604Wjlq1gf2,80.034,0.594,-6.497,0.378,2
2uiAZVVKqqYlM6KM9POTYq,98.554,0.792,-10.683,0.776,1
16XEVyPh5NT31CAAqPbxQF,122.004,0.635,-13.94,0.648,1
35Rrbt58ADLxyo1lu7xhZu,110.963,0.78,-7.412,0.718,1
06zJUeKU5KFy50Cho6pDcr,93.976,0.437,-7.169,0.236,2
0d54B7VI12WOMK8AoIWllf,115.006,0.709,-10.247,0.509,1
4vQ0PCcy5uPJBgLxCKarKK,83.176,0.134,-12.096,0.381,0
5j7pU3PrmdKix8kkvPpBzE,96.976,0.757,-5.877,0.538,1
5OWUUF8uJOr0VtA7akVmHX,120.096,0.746,-6.338,0.342,2
4y5mqhrI0tdYI4M3EFluxP,100.054,0.524,-12.536,0.577,2
1tKhy83q8OsdcpZaX9N4Z2,143.89,0.634,-5.551,0.36,2
73y649QhnXdcm6fRdvfraO,129.959,0.387,-9.483,0.42,2
2oaKoKA8bvgWfBi9M8wEVJ,97.244,0.31,-13.287,0.587,2
4XII12nbsvJblXfG1I2QR4,97.025,0.758,-5.567,0.281,2
4pUWMIfXJqRkLgJeEwvqxu,118.038,0.486,-8.364,0.362,2
1Dd2TFOUfL1tYMw53a8VJK,145.974,0.553,-7.648,0.0546,2
0fxglD52oLxhKpVv2od1x9,99.987,0.512,-12.533,0.263,2
03hLe0OA5UuP7VXr4VYURD,170.178,0.482,-6.04,0.368,2
5ZJFJKB0laSPFLEYj7S8cA,145.033,0.647,-6.497,0.294,2
4ynpVFc18s3FxPEkJd5xZq,95.017,0.688,-4.407,0.616,1
1SZnu0wclsSROTitZPP4Yf,109.905,0.0548,-22.15,0.233,0
4AOPgMrdBlaLFF5dxzIhdx,89.988,0.849,-6.389,0.487,1
5eLjgK8JT276Xs8500KdEn,113.002,0.49,-8.37,0.836,1
1rEVydQSe04NJUqyyEyeEq,118.007,0.884,-3.217,0.972,1
7brQHA2CgQpcMBiOlfiXYb,83.996,0.701,-5.693,0.356,2
1UbDqlLHBY7SxKVamO6hqJ,119.949,0.00336,-38.793,0.0505,0
2374M0fQpWi3dLnB54qaLX,92.718,0.373,-18.064,0.732,0
4A9g0WVvFYjJftYWWXXxP7,82.017,0.556,-5.628,0.165,2
5NSr0xa9Qf4J8xKzDnC0uq,139.759,0.965,-2.417,0.28,1
0mpLgvlW0tztoBGKzfLRNr,119.992,0.783,-3.859,0.636,1
3cfnGXJ9bmiWvFqEO6ff8B,131.675,0.443,-13.45,0.391,2
0E4Y1XIbs8GrAT1YqVy6dq,110.184,0.324,-5.851,0.273,2
1mypcM1775ZWFTUVHx6duy,110.171,0.273,-6.352,0.292,2
1MEZDVBm70AGVtvLLgskr8,71.766,0.279,-11.252,0.235,0
7pHECccR6FiKZqFhjULGbB,148.978,0.553,-10.228,0.632,1
70fZer3o9XX9FEusMdyjY3,101.985,0.694,-5.634,0.574,1
5axz8UbmqJO9Yr0w8eMKUe,119.593,0.318,-11.267,0.0465,2
4OPBWPAQ98zh7jBaXyimlo,95.957,0.408,-12.787,0.424,2
3mJnrwJ6RsdrxMNV92bQ1N,140.024,0.852,-3.07,0.409,1
03IjhYX3PKr6DWsGo2rD82,139.895,0.728,-5.833,0.678,1
3f4Iil1Tm7uyA1E0J0Eu4C,141.592,0.378,-14.792,0.144,0
6lV2MSQmRIkycDScNtrBXO,93.033,0.867,-4.285,0.377,2
5FXMRdJjKq1BIX4e8Eg9mK,117.954,0.438,-8.411,0.58,2
6HyoNDIpx057slv9bwR75l,80.051,0.58,-6.566,0.453,2
0z9rJx3tDwped3ypyzoVK8,159.934,0.496,-12.905,0.341,2
7pWAX5kJBULFTDNiH8oB42,70.198,0.0901,-22.456,0.11,0
2l3dFxtoSMgMQVyRIUHjpz,100.021,0.618,-9.007,0.0683,2
1sv41rYgHhPWdyzwk5K9zy,97.546,0.376,-12.586,0.884,1
39LmkwLmeETbr80Uy7HIVU,86.448,0.335,-8.331,0.293,2
5WBnKCEsPwsvWHUZmLjS3s,119.954,0.885,-3.079,0.395,1
12VqHHz4wvVcnEdSivjLeQ,78.616,0.406,-10.419,0.205,2
7JzHP7iXSvGtM6ZdwuGWiP,87.97,0.373,-11.54,0.481,2
7I5WT7DtpwSAhEeDLpZEfm,131.99,0.819,-4.588,0.898,1
5jE48hhRu8E6zBDPRSkEq7,134.052,0.887,-3.726,0.961,1
4NHsEHQtUKErl9uXA6Y0nm,80.003,0.556,-10.722,0.457,2
1zN6ynJG4PdR61YWv4PQ3Y,146.975,0.871,-4.893,0.47,1
1D2Aldrksl9yWWCIPOeDzy,124.948,0.859,-5.03,0.52,1
0WtzuC09SXQ1jvxel6TnlK,118.155,0.177,-13.334,0.247,0
7n6AQKpZUGiJM2auF3yuDY,107.967,0.734,-5.464,0.652,1
7rILDTVEyK9P7GIyy4637Q,111.072,0.628,-5.319,0.84,1
680V5vxHWn2D11Yws0e12V,111.993,0.644,-6.765,0.444,2
7DRDufzLV8vbLRPdkJIqWq,160.061,0.777,-5.253,0.536,1
47emsK4Cj4dMqctYq18U03,62.952,0.442,-8.703,0.261,2
1A3XPibNuMPTbTWlPgRfTD,126.977,0.909,-2.89,0.696,1
2PTvik6EqPAIYOclAB3SU8,144.954,0.984,-7.051,0.553,1
0v9efJ1lA4yhp3P2PLNKqM,75.013,0.808,-3.288,0.508,1
4LmN3eU1R1vVEdKuDELpGk,108.045,0.639,-5.749,0.296,2
2FWquqPNxte8iqZ3ATQG0p,97.133,0.724,-6.064,0.428,2
0NlGoUyOJSuSHmngoibVAs,187.376,0.411,-9.733,0.159,2
5gLNj5gftjqnYhPScCpsr2,174.095,0.754,-3.376,0.311,1
4wPKG3qqGV2VRIIgxbZpwl,99.955,0.763,-6.66,0.21,2
3XThyUoEI8BPDjdu954Uof,139.982,0.925,-3.213,0.269,1
3rrtbnOBDzKQfyYKTezEFe,152.04,0.49,-10.098,0.0378,2
7iv32XEy2HlM7PqQO4lp5f,142.087,0.488,-7.177,0.477,2
6txjv1bYloEaQ65SainV1Y,118.581,0.68,-5.318,0.0397,2
5Uo7AAr2d1CNZlaKgVUT3i,128.073,0.864,-2.04,0.302,1
1gk5o5yEXAsHeXMJoavmh3,115.968,0.678,-7.045,0.433,2
7rRMmhC027ixjjXzuZYoMv,125.946,0.811,-4.874,0.332,2
4bJygwUKrRgq1stlNXcgMg,89.957,0.834,-5.766,0.376,2
77qICJwArD3Lk6s9BoZIxO,149.975,0.709,-6.316,0.426,1
4AKZMzmEUmT0MoR3xisgHM,180.23,0.393,-8.926,0.396,2
0SuLAslEMFZAXf0SwY7syi,90.246,0.567,-4.188,0.505,2
2SDswD3RdceDWthkgCrCCU,112.114,0.618,-5.184,0.323,2
1yxO5CmOSNFq600UkDiPMn,89.971,0.7,-7.066,0.377,2
1FQzF95qaPr0sQXIsjxDQm,114.697,0.524,-5.821,0.551,1
3U4isOIWM3VvDubwSI3y7a,119.93,0.264,-7.064,0.331,2
3Th56VIq2sEaEmPPETu7p5,75.035,0.557,-6.097,0.287,2
7CMyoI8zAFAUhMnQ5NzNnu,103.026,0.975,-3.48,0.745,1
68RveqIjrkOeBbEGL67GgA,139.961,0.792,-5.294,0.86,1
6YYVzVapUF3UnZQ0igasl3,83.782,0.781,-5.926,0.801,1
64ta7ZvTJeThz7Ns4LmAHS,79.904,0.237,-13.764,0.357,0
6epWOvYxmfcqxhuRAlMooB,120.005,0.238,-20.089,0.136,0
4fFkeWRy0xKYwPzm4HDdnu,108.016,0.434,-11.32,0.0768,2
2PnZshFzhKj08VNZcbqpGf,127.971,0.707,-7.248,0.282,2
3BIc6CjDJxm6P1qCls2nKa,120.018,0.354,-15.505,0.037,0
0Lu9pdU9sOqI2jFwxfztCb,170.116,0.785,-2.407,0.47,1
6ystEVEaGFiGAm5KG01v8U,134.506,0.113,-18.99,0.0417,0
7kkT0Z4U36CLd8uhnQ9SMs,79.964,0.617,-7.76,0.0868,2
2rTQvFeFEweuesY1iioB0T,169.661,0.405,-6.859,0.642,1
6x4EFTRAPdQsXyRtzo22y5,67.549,0.00816,-25.501,0.424,0
2lxW1CHmEhVZc9d94IdxwJ,103.992,0.514,-9.249,0.568,2
6zDdR5SUiRPmAhQIxnsbQU,92.089,0.574,-7.343,0.305,2
3e5yu9MkIvQx17mm7LF6KY,86.664,0.274,-12.565,0.207,0
28VbwtsYnj85UEODGpQRem,88.011,0.659,-4.493,0.628,1
2VKmGMytOeT0F3P5gwNWyi,115.015,0.959,-2.579,0.874,1
43YwOmGUOS3zzGvj1Feszb,77.276,0.301,-13.321,0.0409,0
7EjatvVN2Y2GjpvKSyWJR4,84.015,0.654,-5.57,0.241,2
36JAat3btntBNfrXuPEuQD,81.563,0.437,-13.057,0.35,2
1PKqiewc0OyZVYxFz5ugbH,123.999,0.759,-3.292,0.761,1
4lPvAuYbmxixv12m4TXVSk,169.786,0.596,-8.116,0.636,1
2RmsU8ooQ6dUmtPmAOzKOB,139.903,0.592,-7.746,0.438,2
1fidCEsYlaVE3pHwKCvpFZ,119.968,0.675,-6.003,0.779,1
4qRcjFkFqSpLBzcbLDt7HL,180.071,0.458,-7.632,0.748,1
7mfvOqsvzZaUl7sfbcNk4E,102.804,0.532,-10.872,0.139,2
4ynh6SYokrNc1E6fHKSTht,102.824,0.812,-7.452,0.251,2
7t1C2Z5kYtmhZGMs5mIFz2,79.381,0.588,-8.117,0.634,2
4HOsVv1uK6DS0gYKBCWMGv,204.06,0.501,-8.89,0.252,2
6nTiIhLmQ3FWhvrGafw2zj,186.113,0.988,-2.042,0.769,1
32il27dOrLpIru8Evp4Pu7,81.067,0.514,-7.099,0.365,2
2ujZhRfx9hPlqaSWyYtPyF,99.956,0.699,-5.398,0.533,1
0l1i3nJ4aDMk0inxnvzYTz,164.003,0.714,-4.494,0.618,1
7lPd7B5SFhLVuXXutjGssF,79.933,0.354,-15.523,0.371,0
1ThCQHxG7leBTDgPW2xQLZ,83.048,0.522,-5.687,0.654,1
2m6Ko3CY1qXNNja8AlugNc,72.498,0.559,-6.425,0.338,2
0wzThSEGQOnrGtFnyxGSMZ,99.892,0.126,-13.868,0.102,0
7rWgGyRK7RAqAAXy4bLft9,133.113,0.922,-6.091,0.964,1
1YIhmgvi4tTDD1VAiWQsIP,124.996,0.872,-5.377,0.743,1
00vhtWzNIISd9I04Cl3K7N,175.916,0.48,-8.353,0.365,2
65G7XDGcybJiGywSCXJiL5,128.015,0.914,-5.351,0.0381,2
3rjM7GhxdVq1YySsHBs21i,76.998,0.961,-3.089,0.818,1
4yFxuEx4YwpGpFQ7EaXT4o,120.017,0.708,-6.073,0.486,1
1jQyxlt48R1Jdn37Rgn04d,77.053,0.639,-6.614,0.214,2
3pNxVP6r45iUho1uxEYdj9,137.954,0.97,-5.332,0.959,1
0DYRjWiFJHvLjxRrywtltC,86.004,0.634,-5.377,0.33,2
3ng7epefERNazaZkkbwLdq,125.014,0.724,-5.189,0.382,2
3JvKfv6T31zO0ini8iNItO,122.769,0.537,-8.532,0.131,2
57JVGBtBLCfHw2muk5416J,109.975,0.528,-6.472,0.756,1
4eKN8RPS06OHyk8dTdempU,100.018,0.455,-10.773,0.0359,2
513uSXDTLPcXZkLoJr0TOO,115.884,0.538,-8.026,0.584,1
2ZaibgMfl2NS3ntzYqnLhm,85.665,0.34,-10.935,0.0397,2
1qlazPhrxw3xGG1MZHQ1p6,104.541,0.624,-6.931,0.84,1
7EI6Iki24tBHAMxtb4xQN2,106.93,0.797,-3.953,0.321,2
1AfFUID69eG8hOkkc3asNM,123.934,0.52,-4.872,0.346,2
3AVrVz5rK8Hrqo9YGiVGN5,94.473,0.467,-9.018,0.174,2
4r8p26F2OURIbRgSjHOJqA,128.08,0.648,-4.316,0.271,2
1NrJYpdAi7uosDRPmSYrsG,118.008,0.74,-6.12,0.502,1
0zLnAV1lYEhVnKk3ITmCym,179.836,0.208,-12.273,0.42,2
7I4ty3om2Ep1WlcGftwShl,60.035,0.0742,-24.299,0.0398,0
6ZxPYutGhjLTrcmvcshCa4,128.776,0.532,-8.018,0.465,2
1Xi84slp6FryDSCbzq4UCD,71.884,0.329,-12.603,0.266,0
0IX9PmqxgSTUVtLhHkqQ3H,138.518,0.82,-7.142,0.246,2
